protocol_id,n_qubits,baseline,status,wall_time_ms,memory_bytes,metric_payload,command,machine,dependencies,git_commit,notes
s2_quantum_advantage_scaling_2026-05-06,12,classical_ode,ok,41473.522074,2416024559,"{'final_R': 0.5633489738526581, 'input_bytes': 1248, 'peak_tracemalloc_bytes': 2416024559}",PYTHONDONTWRITEBYTECODE=1 python scripts/bench_s2_scaling_lite.py,Linux-6.17.0-22-generic-x86_64-with-glibc2.39,"{'python': '3.12.3', 'numpy': '2.2.6'}",417e4a7e2e12ebd7446342c5c42789b6aeed3d41,[]
s2_quantum_advantage_scaling_2026-05-06,12,dense_eigh,ok,59696.002116,268469282,"{'ground_energy': -21.259681076001993, 'hilbert_dim': 4096, 'estimated_dense_matrix_bytes': 268435456, 'peak_tracemalloc_bytes': 268469282}",PYTHONDONTWRITEBYTECODE=1 python scripts/bench_s2_scaling_lite.py,Linux-6.17.0-22-generic-x86_64-with-glibc2.39,"{'python': '3.12.3', 'numpy': '2.2.6'}",417e4a7e2e12ebd7446342c5c42789b6aeed3d41,[]
s2_quantum_advantage_scaling_2026-05-06,12,sparse_eigsh,ok,879.483361,8426990,"{'ground_energy': -21.25968107600198, 'residual_norm': 5.482942561324289e-10, 'hilbert_dim': 4096, 'estimated_statevector_bytes': 65536, 'peak_tracemalloc_bytes': 8426990}",PYTHONDONTWRITEBYTECODE=1 python scripts/bench_s2_scaling_lite.py,Linux-6.17.0-22-generic-x86_64-with-glibc2.39,"{'python': '3.12.3', 'numpy': '2.2.6'}",417e4a7e2e12ebd7446342c5c42789b6aeed3d41,[]
s2_quantum_advantage_scaling_2026-05-06,12,mps_tensor_network,ok,262562.761072,536909288,"{'ground_energy': -21.25968107600196, 'max_bond': 8, 'worst_cut_discarded_weight': 3.1491445825688486e-33, 'max_midchain_entropy_bits': 1.3143250678953526, 'hilbert_dim': 4096, 'estimated_dense_matrix_bytes': 268435456, 'peak_tracemalloc_bytes': 536909288}",PYTHONDONTWRITEBYTECODE=1 python scripts/bench_s2_scaling_lite.py,Linux-6.17.0-22-generic-x86_64-with-glibc2.39,"{'python': '3.12.3', 'numpy': '2.2.6'}",417e4a7e2e12ebd7446342c5c42789b6aeed3d41,[]
s2_quantum_advantage_scaling_2026-05-06,12,aer_statevector,ok,126050.697722,717344540,"{'trotter_steps': 1, 'circuit_depth': 1, 'final_R': 0.0, 'final_psi': 0.0, 'hilbert_dim': 4096, 'estimated_statevector_bytes': 65536, 'peak_tracemalloc_bytes': 717344540}",PYTHONDONTWRITEBYTECODE=1 python scripts/bench_s2_scaling_lite.py,Linux-6.17.0-22-generic-x86_64-with-glibc2.39,"{'python': '3.12.3', 'numpy': '2.2.6'}",417e4a7e2e12ebd7446342c5c42789b6aeed3d41,[]
