protocol_id,n_qubits,baseline,status,wall_time_ms,memory_bytes,metric_payload,command,machine,dependencies,git_commit,notes
s2_quantum_advantage_scaling_2026-05-06,8,classical_ode,ok,879.263117,8935750,"{'final_R': 0.5854231303003791, 'input_bytes': 576, 'peak_tracemalloc_bytes': 8935750}",PYTHONDONTWRITEBYTECODE=1 python scripts/bench_s2_scaling_lite.py,Linux-6.17.0-22-generic-x86_64-with-glibc2.39,"{'python': '3.12.3', 'numpy': '2.2.6'}",e5c5453e7015b01be790c83e30c4115e5a150d98,[]
s2_quantum_advantage_scaling_2026-05-06,8,dense_eigh,ok,535.617951,1051682,"{'ground_energy': -12.755724606401255, 'hilbert_dim': 256, 'estimated_dense_matrix_bytes': 1048576, 'peak_tracemalloc_bytes': 1051682}",PYTHONDONTWRITEBYTECODE=1 python scripts/bench_s2_scaling_lite.py,Linux-6.17.0-22-generic-x86_64-with-glibc2.39,"{'python': '3.12.3', 'numpy': '2.2.6'}",e5c5453e7015b01be790c83e30c4115e5a150d98,[]
s2_quantum_advantage_scaling_2026-05-06,8,sparse_eigsh,ok,390.687531,368074,"{'ground_energy': -12.755724606401268, 'residual_norm': 6.961051354334029e-09, 'hilbert_dim': 256, 'estimated_statevector_bytes': 4096, 'peak_tracemalloc_bytes': 368074}",PYTHONDONTWRITEBYTECODE=1 python scripts/bench_s2_scaling_lite.py,Linux-6.17.0-22-generic-x86_64-with-glibc2.39,"{'python': '3.12.3', 'numpy': '2.2.6'}",e5c5453e7015b01be790c83e30c4115e5a150d98,[]
s2_quantum_advantage_scaling_2026-05-06,8,mps_tensor_network,ok,550.420993,2102664,"{'ground_energy': -12.755724606401255, 'max_bond': 8, 'worst_cut_discarded_weight': 2.699915425655394e-68, 'max_midchain_entropy_bits': 0.9778011757860785, 'hilbert_dim': 256, 'estimated_dense_matrix_bytes': 1048576, 'peak_tracemalloc_bytes': 2102664}",PYTHONDONTWRITEBYTECODE=1 python scripts/bench_s2_scaling_lite.py,Linux-6.17.0-22-generic-x86_64-with-glibc2.39,"{'python': '3.12.3', 'numpy': '2.2.6'}",e5c5453e7015b01be790c83e30c4115e5a150d98,[]
s2_quantum_advantage_scaling_2026-05-06,8,aer_statevector,ok,533.030291,4396172,"{'trotter_steps': 1, 'circuit_depth': 1, 'final_R': 0.0, 'final_psi': 0.0, 'hilbert_dim': 256, 'estimated_statevector_bytes': 4096, 'peak_tracemalloc_bytes': 4396172}",PYTHONDONTWRITEBYTECODE=1 python scripts/bench_s2_scaling_lite.py,Linux-6.17.0-22-generic-x86_64-with-glibc2.39,"{'python': '3.12.3', 'numpy': '2.2.6'}",e5c5453e7015b01be790c83e30c4115e5a150d98,[]
