family,label,initial,depth,lambda_fim,basis_setting,pauli_label,observable,noise_scales,scale_expectations,readout_mitigated_scale_expectations,exact_expectation,scale1_expectation,scale1_absolute_deviation,linear_zne_expectation,linear_zne_fit_residual,linear_zne_absolute_deviation,readout_mitigated_linear_zne_expectation,readout_mitigated_linear_zne_fit_residual,readout_mitigated_linear_zne_absolute_deviation,quadratic_zne_expectation,quadratic_zne_fit_residual,quadratic_zne_absolute_deviation,readout_mitigated_quadratic_zne_expectation,readout_mitigated_quadratic_zne_fit_residual,readout_mitigated_quadratic_zne_absolute_deviation
dla_parity,dla_even_shallow,00000011,6,,IIIIIIXX,IIIIIIXX,XX_q6_q7,"1,3,5","0.774088541667,0.766927083333,0.768880208333","-0.186405442832,-0.165471468591,-0.172170369462",-0.08559051371955959,0.7740885416666666,0.8596790553862262,0.7738715277777776,0.0021483278942299447,0.8594620414973372,-0.18535873198907277,0.006513131125249383,0.09976821826951318,0.7810872395833323,3.2049378106392735e-16,0.8666777533028919,-0.20723475811982245,1.0749688212373146e-16,0.12164424440026286
dla_parity,dla_even_shallow,00000011,6,,IIIIIIYY,IIIIIIYY,YY_q6_q7,"1,3,5","0.766927083333,0.761067708333,0.766276041667","-0.166984885705,-0.167819819156,-0.179738545739",-0.08559051371955959,0.7669270833333334,0.852517597052893,0.7652452256944442,0.0026086838715649627,0.8508357394140038,-0.16194917184138166,0.002612475094714451,0.07635865812182208,0.7740071614583328,1.9229626863835638e-16,0.8595976751778924,-0.17072384140336103,4.8074067159589095e-17,0.08513332768380144
dla_parity,dla_even_shallow,00000011,6,,IIIXXIII,IIIXXIII,XX_q3_q4,"1,3,5","0.0520833333333,0.0514322916667,0.0286458333333","0.0500253196208,0.0495703133649,0.0262379276998",-0.009859960644553984,0.052083333333333336,0.06194329397788732,0.06163194444444443,0.005217367743129907,0.07149190508899841,0.05978506416926742,0.005392250038662686,0.0696450248138214,0.04410807291666672,5.579952278851524e-17,0.05396803356122071,0.04167380547035638,4.070752047206e-17,0.05153376611491037
dla_parity,dla_even_shallow,00000011,6,,IIIYYIII,IIIYYIII,YY_q3_q4,"1,3,5","0.125,0.0852864583333,0.0963541666667","0.123216642875,0.0826054066487,0.093855404478",-0.009859960644553956,0.125,0.13485996064455397,0.12369791666666659,0.011969255410709794,0.13355787731122054,0.121913413465215,0.012223810093841892,0.13177337410976897,0.1638997395833331,1.2071814243323198e-16,0.17375970022788706,0.16297022375935252,1.795194355385504e-16,0.1728301844039065
dla_parity,dla_even_shallow,00000011,6,,XXIIIIII,XXIIIIII,XX_q0_q1,"1,3,5","-0.440755208333,-0.46875,-0.455078125","0.0202263040438,0.0326983696194,0.00777524006104",-1.876710727233309e-08,-0.4407552083333333,0.44075518956622606,-0.4441189236111108,0.009820927516479817,0.44411890484400357,0.029571602561844757,0.008814132020972244,0.029571621328952028,-0.41113281249999994,7.850462293418876e-17,0.4111327937328927,-3.292691909416759e-05,1.4071947388063945e-16,3.2908151986895255e-05
dla_parity,dla_even_shallow,00000011,6,,YYIIIIII,YYIIIIII,YY_q0_q1,"1,3,5","-0.449869791667,-0.458984375,-0.451171875","0.0364900036265,-0.0052678617022,0.00785383864663",-1.8767107333901582e-08,-0.4498697916666667,0.4498697728995594,-0.45236545138888873,0.003989751803569939,0.4523654326217814,0.03450245059190904,0.012935237679724055,0.03450246935901637,-0.43896484374999944,1.5032490816276445e-16,0.43896482498289213,0.07794877341997372,1.928172000491016e-16,0.07794879218708106
dla_parity,dla_even_signal,00000011,10,,IIIIIIXX,IIIIIIXX,XX_q6_q7,"1,3,5","0.589192708333,0.595703125,0.600260416667","-0.218394923835,-0.208268592286,-0.213523747499",-0.17534356507607873,0.5891927083333334,0.7645362734094121,0.5867513020833334,0.0004603559773349919,0.7620948671594121,-0.2170491367915467,0.0036254511977885664,0.04170557171546796,0.5852050781249994,1.4332917616497527e-16,0.7605486432010782,-0.22922614714392814,8.171020218150495e-17,0.053882582067849405
dla_parity,dla_even_signal,00000011,10,,IIIIIIYY,IIIIIIYY,YY_q6_q7,"1,3,5","0.59765625,0.611979166667,0.625651041667","-0.172400602092,-0.211653841182,-0.200427135286",-0.17534356507607873,0.59765625,0.7729998150760787,0.5907660590277776,0.00015345199244498855,0.7661096241038563,-0.1738072929579273,0.011898237137611397,0.0015362721181514383,0.5902506510416665,6.409875621278546e-17,0.7655942161177453,-0.133844003178117,2.6525580226443116e-16,0.04149956189796172
dla_parity,dla_even_signal,00000011,10,,IIIXXIII,IIIXXIII,XX_q3_q4,"1,3,5","0.0872395833333,0.0852864583333,0.09765625","0.0919636826107,0.090171890986,0.103313329453",-0.09159719408372885,0.08723958333333333,0.17883677741706216,0.08224826388888883,0.0033759438337899418,0.1738454579726177,0.08663739921803261,0.0035197960876960054,0.17823459330176145,0.0935872395833332,6.257841124211592e-17,0.18518443366706205,0.09845953970755028,1.1331166295920986e-17,0.19005673379127913
dla_parity,dla_even_signal,00000011,10,,IIIYYIII,IIIYYIII,YY_q3_q4,"1,3,5","0.0970052083333,0.102864583333,0.0670572916667","0.09907295108,0.104451315224,0.0681942490995",-0.09159719408372885,0.09700520833333333,0.18860240241706216,0.11143663194444439,0.009820927516479824,0.20303382602817324,0.11373186495315185,0.009813565026692686,0.2053290590368807,0.07845052083333345,1.1274368112207335e-16,0.1700477149170623,0.08077048265770173,1.2098374922832816e-16,0.17236767674143058
