family,label,initial,depth,lambda_fim,observable,pauli_label,basis_setting,zne_noise_scale,n_repetitions,mean_expectation,stderr_expectation,readout_mitigated_mean_expectation,readout_mitigated_stderr_expectation,exact_expectation,deviation_from_exact,absolute_deviation,readout_mitigated_deviation_from_exact,readout_mitigated_absolute_deviation
dla_parity,dla_even_shallow,00000011,6,,XX_q6_q7,IIIIIIXX,IIIIIIXX,1,3,0.7766927083333334,0.011295150763605126,-0.16367559499665113,0.005740198961958131,-0.08559051371955959,0.862283222052893,0.862283222052893,-0.07808508127709154,0.07808508127709154
dla_parity,dla_even_shallow,00000011,6,,XX_q6_q7,IIIIIIXX,IIIIIIXX,3,3,0.763671875,0.009021097956087904,-0.1510206703544419,0.017287775469277247,-0.08559051371955959,0.8492623887195596,0.8492623887195596,-0.0654301566348823,0.0654301566348823
dla_parity,dla_even_shallow,00000011,6,,XX_q6_q7,IIIIIIXX,IIIIIIXX,5,3,0.7805989583333334,0.011125004876715536,-0.13615305186250373,0.009255047795277334,-0.08559051371955959,0.866189472052893,0.866189472052893,-0.05056253814294415,0.05056253814294415
dla_parity,dla_even_shallow,00000011,6,,YY_q6_q7,IIIIIIYY,IIIIIIYY,1,3,0.7890625,0.012404009689620866,-0.1542322936311668,0.020018449594779258,-0.08559051371955959,0.8746530137195596,0.8746530137195596,-0.06864177991160722,0.06864177991160722
dla_parity,dla_even_shallow,00000011,6,,YY_q6_q7,IIIIIIYY,IIIIIIYY,3,3,0.7649739583333334,0.02080279337066466,-0.1241959476078705,0.01197742958126457,-0.08559051371955959,0.850564472052893,0.850564472052893,-0.03860543388831092,0.03860543388831092
dla_parity,dla_even_shallow,00000011,6,,YY_q6_q7,IIIIIIYY,IIIIIIYY,5,3,0.7779947916666666,0.006797074550071973,-0.15732240853154572,0.0012595867171535243,-0.08559051371955959,0.8635853053862262,0.8635853053862262,-0.07173189481198614,0.07173189481198614
dla_parity,dla_even_shallow,00000011,6,,XX_q3_q4,IIIXXIII,IIIXXIII,1,3,0.034505208333333336,0.029433996238170092,0.030724746646682045,0.030574274108007473,-0.009859960644553984,0.04436516897788732,0.04436516897788732,0.04058470729123603,0.04058470729123603
dla_parity,dla_even_shallow,00000011,6,,XX_q3_q4,IIIXXIII,IIIXXIII,3,3,0.022786458333333332,0.008538331411851563,0.017790800324226034,0.009129576207442005,-0.009859960644553984,0.032646418977887316,0.032646418977887316,0.027650760968780018,0.027650760968780018
dla_parity,dla_even_shallow,00000011,6,,XX_q3_q4,IIIXXIII,IIIXXIII,5,3,0.049479166666666664,0.00959044261891682,0.04586137543329858,0.009468480876907645,-0.009859960644553984,0.05933912731122065,0.05933912731122065,0.05572133607785257,0.05572133607785257
dla_parity,dla_even_shallow,00000011,6,,YY_q3_q4,IIIYYIII,IIIYYIII,1,3,0.10807291666666667,0.017261814561930797,0.10540389820235413,0.01764058494811402,-0.009859960644553956,0.11793287731122062,0.11793287731122062,0.11526385884690808,0.11526385884690808
dla_parity,dla_even_shallow,00000011,6,,YY_q3_q4,IIIYYIII,IIIYYIII,3,3,0.107421875,0.005966895436140417,0.1050370816338482,0.006599641311740597,-0.009859960644553956,0.11728183564455395,0.11728183564455395,0.11489704227840215,0.11489704227840215
