family,label,initial,depth,lambda_fim,basis_setting,pauli_label,observable,noise_scales,scale_expectations,readout_mitigated_scale_expectations,exact_expectation,scale1_expectation,scale1_absolute_deviation,linear_zne_expectation,linear_zne_fit_residual,linear_zne_absolute_deviation,readout_mitigated_linear_zne_expectation,readout_mitigated_linear_zne_fit_residual,readout_mitigated_linear_zne_absolute_deviation,quadratic_zne_expectation,quadratic_zne_fit_residual,quadratic_zne_absolute_deviation,readout_mitigated_quadratic_zne_expectation,readout_mitigated_quadratic_zne_fit_residual,readout_mitigated_quadratic_zne_absolute_deviation
dla_parity,dla_even_shallow,000011,6,,IIIIXX,IIIIXX,XX_q4_q5,"1,3,5","0.643229166667,0.658203125,0.63671875","-0.115642708615,-0.117972497104,-0.148338740526",-0.11922032245872527,0.6432291666666666,0.7624494891253919,0.6509331597222218,0.008593311576919857,0.770153482180947,-0.10279595814873536,0.006608255801196788,0.016424364309989906,0.6220703124999997,1.1102230246251565e-16,0.7412906349587249,-0.1249914849707328,6.985000018454543e-17,0.00577116251200753
dla_parity,dla_even_shallow,000011,6,,IIIIYY,IIIIYY,YY_q4_q5,"1,3,5","0.649088541667,0.636067708333,0.636067708333","-0.0788315334444,-0.115257066695,-0.0977812401751",-0.1192203224587253,0.6490885416666666,0.7683088641253919,0.6501736111111108,0.003069039848899928,0.7693939335698361,-0.08307766672357436,0.012704672336381973,0.036142655735150936,0.6604817708333324,4.923518887275036e-16,0.7797020932920576,-0.04040575690498256,5.887846720064156e-17,0.07881456555374274
dla_parity,dla_even_shallow,000011,6,,IIXXII,IIXXII,XX_q2_q3,"1,3,5","-0.0240885416667,-0.0416666666667,0.00651041666667","-0.024459304625,-0.0425780721254,0.00754203568727",-0.07369004508922611,-0.024088541666666668,0.04960150342255944,-0.04269748263888887,0.015498651236944726,0.03099256245033724,-0.04383278558854705,0.016084057158157413,0.029857259500679058,0.00935872395833312,1.6952503254986109e-16,0.08304876904755923,0.010189657367697096,1.8046752783403029e-16,0.08387970245692321
dla_parity,dla_even_shallow,000011,6,,IIYYII,IIYYII,YY_q2_q3,"1,3,5","-0.00260416666667,-0.021484375,-0.0188802083333","-0.00273563059628,-0.0220936756278,-0.0194627017616",-0.07369004508922614,-0.0026041666666666665,0.07108587842255946,-0.0021158854166666574,0.0050639157506849105,0.07157415967255948,-0.0022186992878896867,0.0051828614580633455,0.07147134580133645,0.014892578124999924,5.870411636690126e-17,0.08858262321422605,0.015189274006108413,7.393124715376769e-17,0.08887931909533454
dla_parity,dla_even_shallow,000011,6,,XXIIII,XXIIII,XX_q0_q1,"1,3,5","-0.328125,-0.298828125,-0.323567708333","0.0823453721692,0.0396885147712,0.0923913007295",-0.000680407057801318,-0.328125,0.3274445929421987,-0.3202582465277777,0.01273651537293477,0.31957783946997637,0.06394061613639952,0.022476483489617474,0.06462102319420084,-0.36303710937499956,2.0770370905276122e-16,0.36235670231719824,0.1394336671268951,2.7171182258938243e-16,0.1401140741846964
dla_parity,dla_even_shallow,000011,6,,YYIIII,YYIIII,YY_q0_q1,"1,3,5","-0.30078125,-0.283854166667,-0.296875","0.00204542715617,-0.00282273082252,-0.0057288637615",-0.0006804070578013227,-0.30078125,0.3001008429421987,-0.29676649305555547,0.007058791652469853,0.29608608599775416,0.0036619957123044623,0.0004624537368103816,0.004342402770105785,-0.3204752604166665,7.850462293418876e-17,0.3197948533588652,0.005215265535401928,1.071697880488447e-17,0.005895672593203251
dla_parity,dla_even_signal,000011,10,,IIIIXX,IIIIXX,XX_q4_q5,"1,3,5","0.2265625,0.22265625,0.246744791667","-0.296117102233,-0.285371805667,-0.281222059608",-0.24487988112918024,0.2265625,0.47144238112918024,0.21685112847222224,0.006598435675134876,0.46173100960140245,-0.2987416044713916,0.0015545861632644442,0.05386172334221134,0.23901367187499964,1.0749688212373146e-16,0.4838935530041799,-0.3039630819568112,4.5324665183683945e-17,0.059083200827630966
dla_parity,dla_even_signal,000011,10,,IIIIYY,IIIIYY,YY_q4_q5,"1,3,5","0.248697916667,0.214192708333,0.243489583333","-0.272324232551,-0.211968392981,-0.261776261653",-0.24487988112918027,0.24869791666666666,0.49357779779584693,0.23936631944444445,0.01503829525960973,0.4842462005736247,-0.2566006072355381,0.025965835046306188,0.011720726106357854,0.28987630208333287,1.7109685898544713e-16,0.5347561832125132,-0.3438135429275061,2.8350569014705973e-16,0.09893366179832583
dla_parity,dla_even_signal,000011,10,,IIXXII,IIXXII,XX_q2_q3,"1,3,5","0.0247395833333,0.0651041666667,0.0266927083333","0.0249258904142,0.0665347498758,0.0267926218969",-0.12339133879762967,0.024739583333333332,0.14813092213096302,0.037380642361111084,0.018567691085844676,0.16077198115874075,0.03801770545032347,0.019174611625127867,0.16140904424795316,-0.02498372395833302,2.230902051776519e-16,0.09840761483929665,-0.026385159606721238,2.4736288984971614e-16,0.09700617919090844
dla_parity,dla_even_signal,000011,10,,IIYYII,IIYYII,YY_q2_q3,"1,3,5","0.060546875,0.0514322916667,0.064453125","0.0647628479354,0.0557451020755,0.0688677509517",-0.1233913387976297,0.060546875,0.1839382137976297,0.05588107638888887,0.005217367743129907,0.17927241518651857,0.060046556391947295,0.005218541085340697,0.18343789518957698,0.07340494791666653,7.622262568009686e-17,0.19679628671429622,0.07757436889133598,8.365133271267683e-17,0.20096570768896568
