family,label,initial,depth,lambda_fim,observable,pauli_label,basis_setting,n_repetitions,mean_expectation,stderr_expectation,readout_mitigated_mean_expectation,readout_mitigated_stderr_expectation,exact_expectation,deviation_from_exact,absolute_deviation,readout_mitigated_deviation_from_exact,readout_mitigated_absolute_deviation,readout_mitigation_delta,z_score_vs_exact,readout_mitigated_z_score_vs_exact,half_chain_purity_reference,parity_survival_reference
fim_pair,fim_lambda0_reference,0011,4,0.0,XX_q1q2,IXXI,IXXI,3,-0.07877604166666667,0.007249693180768259,-0.0804912478545044,0.007484701591977417,-0.0983733328239163,0.019597291157249633,0.019597291157249633,0.017882084969411904,0.017882084969411904,-0.0017152061878377284,2.703189041053029,2.389151357561011,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,YY_q1q2,IYYI,IYYI,3,-0.06412760416666667,0.009868168223453202,-0.06565890615908247,0.010153548239361545,-0.0983733328239163,0.03424572865724963,0.03424572865724963,0.03271442666483383,0.03271442666483383,-0.0015313019924158011,3.4703227470179776,3.2219698861538983,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,ZZ_q1q2,IZZI,IZZI,3,-0.6018880208333334,0.004694728223260403,-0.6140683005897288,0.00467737745503244,-0.7447232279570055,0.14283520712367215,0.14283520712367215,0.13065492736727669,0.13065492736727669,-0.012180279756395462,30.424595489038918,27.933372626727756,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,XX_q0q1,XXII,XXII,3,0.10026041666666667,0.0066791290783473935,0.1094346029960964,0.006963943030757159,-0.05618013854571666,0.15644055521238331,0.15644055521238331,0.16561474154181305,0.16561474154181305,0.009174186329429734,23.42229853283374,23.781748473580848,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,YY_q0q1,YYII,YYII,3,0.0927734375,0.001127637244510988,0.10161618979827755,0.0011931443856524895,-0.05618013854571671,0.1489535760457167,0.1489535760457167,0.15779632834399426,0.15779632834399426,0.00884275229827755,132.09352278029095,132.25250040270768,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda0_reference,0011,4,0.0,ZZ_q0q1,ZZII,ZZII,3,0.11328125,0.007198354292804681,0.12297172549108834,0.007558781821069726,0.05831729946916957,0.05496395053083043,0.05496395053083043,0.06465442602191877,0.06465442602191877,0.00969047549108834,7.6356272968907914,8.553551028777918,0.5000513647720345,1.0000000000000024
fim_pair,fim_lambda4_feedback,0011,4,4.0,XX_q2q3,IIXX,IIXX,3,0.1513671875,0.006765823467065927,0.15094682287331357,0.0069598712123930175,-0.03419429860362771,0.18556148610362772,0.18556148610362772,0.18514112147694128,0.18514112147694128,-0.0004203646266864314,27.42629733200805,26.601228072621776,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,YY_q2q3,IIYY,IIYY,3,0.15592447916666666,0.012279515699127615,0.15603691843261192,0.01268941177448888,-0.03419429860362765,0.19011877777029432,0.19011877777029432,0.19023121703623957,0.19023121703623957,0.00011243926594525777,15.482595765873821,14.991334540714117,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,ZZ_q2q3,IIZZ,IIZZ,3,0.15657552083333334,0.00479522130945841,0.15627959998119784,0.004963391817180027,0.05831729946916936,0.09825822136416398,0.09825822136416398,0.09796230051202848,0.09796230051202848,-0.0002959208521355061,20.490862678298708,19.73696700166746,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,XX_q1q2,IXXI,IXXI,3,0.0810546875,0.05419995190007139,0.08234374114673979,0.05516765184889297,-0.09837333282391614,0.17942802032391614,0.17942802032391614,0.18071707397065592,0.18071707397065592,0.001289053646739785,3.3104830176736706,3.2757796990462684,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,YY_q1q2,IYYI,IYYI,3,0.08528645833333333,0.07097026081531012,0.08665237690449926,0.07207924642580146,-0.09837333282391614,0.18365979115724945,0.18365979115724945,0.1850257097284154,0.1850257097284154,0.0013659185711659277,2.587841569797772,2.5669761949978387,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,ZZ_q1q2,IZZI,IZZI,3,-0.3502604166666667,0.013535561774929553,-0.3575567610949032,0.013616619169870404,-0.7447232279570062,0.3944628112903395,0.3944628112903395,0.387166466862103,0.387166466862103,-0.007296344428236512,29.142699641839766,28.433377039639115,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,XX_q0q1,XXII,XXII,3,0.06575520833333333,0.009166749896047348,0.07205061402967064,0.009741094173564736,-0.05618013854571682,0.12193534687905015,0.12193534687905015,0.12823075257538746,0.12823075257538746,0.006295405696337311,13.301917065679735,13.163896200016065,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,YY_q0q1,YYII,YYII,3,0.10123697916666667,0.004592036451714155,0.10916805680600565,0.00484019166865841,-0.056180138545716796,0.15741711771238348,0.15741711771238348,0.16534819535172246,0.16534819535172246,0.00793107763933898,34.28045908773687,34.16149745110263,0.5000513647720353,1.000000000000003
fim_pair,fim_lambda4_feedback,0011,4,4.0,ZZ_q0q1,ZZII,ZZII,3,0.064453125,0.010712553822854385,0.07016755301456885,0.01126342352536977,0.05831729946916936,0.006135825530830641,0.006135825530830641,0.011850253545399494,0.011850253545399494,0.005714428014568854,0.5727696338608207,1.0521005020105962,0.5000513647720353,1.000000000000003
