family,label,initial,depth,lambda_fim,basis_setting,pauli_label,observable,noise_scales,scale_expectations,readout_mitigated_scale_expectations,exact_expectation,scale1_expectation,scale1_absolute_deviation,linear_zne_expectation,linear_zne_fit_residual,linear_zne_absolute_deviation,readout_mitigated_linear_zne_expectation,readout_mitigated_linear_zne_fit_residual,readout_mitigated_linear_zne_absolute_deviation,quadratic_zne_expectation,quadratic_zne_fit_residual,quadratic_zne_absolute_deviation,readout_mitigated_quadratic_zne_expectation,readout_mitigated_quadratic_zne_fit_residual,readout_mitigated_quadratic_zne_absolute_deviation
dla_parity,dla_even_shallow,000011,6,,IIIIXX,IIIIXX,XX_q4_q5,"1,3,5","0.238932291667,0.266276041667,0.288411458333","0.0525402931583,0.0619451207515,-0.0115035327723",-0.11922032245872527,0.23893229166666666,0.3581526141253919,0.22743055555555552,0.001227615939559987,0.3466508780142808,0.08236016316039595,0.019528752780936083,0.20158048561912123,0.2233072916666663,8.62955915345466e-17,0.34252761412539157,0.016767823942697376,2.3365164733806013e-16,0.13598814640142265
dla_parity,dla_even_shallow,000011,6,,IIIIYY,IIIIYY,YY_q4_q5,"1,3,5","0.266927083333,0.270833333333,0.272135416667","0.0961894999544,0.13258177423,0.110995640992",-0.1192203224587253,0.2669270833333333,0.38614740579205864,0.26605902777777773,0.0006138079697799803,0.38527935023650306,0.10215103261387887,0.013665641705064313,0.22137135507260416,0.2639973958333333,4.5324665183683945e-17,0.38321771829205864,0.05625145999902487,1.4817422638912102e-16,0.17547178245775016
dla_parity,dla_even_shallow,000011,6,,IIXXII,IIXXII,XX_q2_q3,"1,3,5","-0.029296875,-0.0299479166667,-0.0416666666667","-0.0370156266355,-0.0377714802672,-0.0501387256925",-0.07369004508922611,-0.029296875,0.04439317008922611,-0.024359809027777783,0.002608683871564953,0.049330236061448325,-0.03179961990562581,0.0027368312920821153,0.0418904251836003,-0.0331217447916666,3.229879337080184e-17,0.040568300297559506,-0.040991971742201073,2.042755054537624e-17,0.032698073347025035
dla_parity,dla_even_shallow,000011,6,,IIYYII,IIYYII,YY_q2_q3,"1,3,5","-0.00911458333333,0.001953125,-0.0221354166667","-0.00765665160299,0.00326264085012,-0.0219253717451",-0.07369004508922614,-0.009114583333333334,0.06457546175589281,-4.302055539453033e-18,0.008286407592029853,0.07369004508922614,0.0019284126072390032,0.008510573416669028,0.07561845769646514,-0.02783203124999987,8.830066256393663e-17,0.04585801383922626,-0.026656537222645858,1.0105663831642065e-16,0.04703350786658028
dla_parity,dla_even_shallow,000011,6,,XXIIII,XXIIII,XX_q0_q1,"1,3,5","-0.068359375,-0.0130208333333,-0.0533854166667","0.0909397432216,0.0702792272954,0.120067099787",-0.000680407057801318,-0.068359375,0.06767896794219869,-0.05615234374999999,0.022557442889414598,0.05547193669219867,0.07191650601039706,0.016604844391366894,0.07259691306819838,-0.13191731770833287,2.7731170337054785e-16,0.13123691065053156,0.12768814684139065,2.1707391822297392e-16,0.12836855389919197
dla_parity,dla_even_shallow,000011,6,,YYIIII,YYIIII,YY_q0_q1,"1,3,5","-0.0338541666667,-0.0110677083333,-0.0364583333333","0.265505583547,0.225358192336,0.24357900914",-0.0006804070578013227,-0.033854166666666664,0.033173759608865344,-0.025173611111111115,0.011355447440929799,0.02449320405330979,0.2612591924791415,0.013757518564285968,0.2619395995369428,-0.0633138020833331,1.4478100928618752e-16,0.06263339502553178,0.3074673571573967,1.5117661417492852e-16,0.308147764215198
dla_parity,dla_even_signal,000011,10,,IIIIXX,IIIIXX,XX_q4_q5,"1,3,5","0.0963541666667,0.08984375,0.0944010416667","0.0776254563315,0.0678850512055,0.0125510665567",-0.24487988112918024,0.09635416666666667,0.34123404779584693,0.09499782986111109,0.0026086838715649596,0.33987771099029135,0.10149298369564369,0.010746509753042284,0.34637286482482393,0.1037597656249999,4.6027415078689346e-17,0.34863964675418013,0.06539806657344187,1.0356168392705103e-16,0.3102779477026221
dla_parity,dla_even_signal,000011,10,,IIIIYY,IIIIYY,YY_q4_q5,"1,3,5","0.0944010416667,0.0885416666667,0.0768229166667","0.0797525561472,0.0634589638998,0.0677196582104",-0.24487988112918027,0.09440104166666667,0.33928092279584693,0.09977213541666664,0.0013810679320049757,0.34465201654584693,0.07933506620510304,0.00484469180252585,0.3242149473342833,0.0951334635416666,2.888891902733299e-17,0.3400133446708469,0.09560720973014623,6.985000018454543e-17,0.3404870908593265
dla_parity,dla_even_signal,000011,10,,IIXXII,IIXXII,XX_q2_q3,"1,3,5","-0.00260416666667,0.0247395833333,-0.00390625","-0.00822222600851,0.0203824097387,-0.009994877604",-0.12339133879762967,-0.0026041666666666665,0.120787172130963,0.007052951388888882,0.013196871350269765,0.13044429018651857,0.0020512574053366266,0.013902172594757302,0.1254425962029663,-0.03727213541666644,1.4945345813870223e-16,0.08611920338096324,-0.04464276504081182,1.2474338498510149e-16,0.07874857375681785
dla_parity,dla_even_signal,000011,10,,IIYYII,IIYYII,YY_q2_q3,"1,3,5","0.03125,0.0078125,0.0611979166667","0.0316994823345,0.00687237474732,0.0629321644707",-0.1233913387976297,0.03125,0.1546413387976297,0.010959201388888881,0.018107335108509683,0.1343505401865186,0.01041016224863243,0.01906522453247292,0.13380150104626212,0.07177734374999968,1.7572443420028041e-16,0.19516868254762937,0.07444562261947185,1.6815860354197963e-16,0.19783696141710155
