family,label,initial,depth,lambda_fim,basis_setting,pauli_label,observable,noise_scales,scale_expectations,readout_mitigated_scale_expectations,exact_expectation,scale1_expectation,scale1_absolute_deviation,linear_zne_expectation,linear_zne_fit_residual,linear_zne_absolute_deviation,readout_mitigated_linear_zne_expectation,readout_mitigated_linear_zne_fit_residual,readout_mitigated_linear_zne_absolute_deviation,quadratic_zne_expectation,quadratic_zne_fit_residual,quadratic_zne_absolute_deviation,readout_mitigated_quadratic_zne_expectation,readout_mitigated_quadratic_zne_fit_residual,readout_mitigated_quadratic_zne_absolute_deviation
dla_parity,dla_odd_shallow,0001,6,,IIXX,IIXX,XX_q2q3,"1,3,5","0.490234375,0.415364583333,0.353515625","0.502201595239,0.425083520507,0.361530153399",-0.02654094933154684,0.490234375,0.5167753243315468,0.5222439236111109,0.0030690398488999546,0.5487848729426578,0.5351086710952473,0.0031972322487633553,0.5616496204267941,0.5325520833333328,2.333229944976403e-16,0.5590930326648796,0.5458473979648593,9.614813431917819e-17,0.5723883472964061
dla_parity,dla_odd_shallow,0001,6,,IIYY,IIYY,YY_q2q3,"1,3,5","0.529622395833,0.404622395833,0.375325520833","0.543019136866,0.414236135688,0.384353995145",-0.02654094933154684,0.5296223958333334,0.5561633451648802,0.55224609375,0.022557442889414615,0.5787870430815468,0.5662019455233822,0.023311156406518783,0.592742894854929,0.6280110677083326,4.028544360523179e-16,0.6545520170398794,0.6444984601920428,3.751283530605145e-16,0.6710394095235896
dla_parity,dla_odd_signal,0001,10,,XXII,XXII,XX_q0q1,"1,3,5","0.365234375,0.229817708333,0.150065104167","0.37719741045,0.237423001083,0.155491175437",-0.12445001747882631,0.365234375,0.48968439247882634,0.40974934895833326,0.01312014535404725,0.5341993664371596,0.42298353858345694,0.013633627730415916,0.5474335560622833,0.45381673177083287,3.303574279200384e-16,0.5782667492496592,0.46877558403011943,1.9821445675202305e-16,0.5932256015089458
dla_parity,dla_odd_signal,0001,10,,YYII,YYII,YY_q0q1,"1,3,5","0.384440104167,0.231119791667,0.157877604167","0.397720299914,0.239581362617,0.16422253586",-0.12445001747882625,0.3844401041666667,0.508890121645493,0.4277343749999998,0.0188745950707347,0.552184392478826,0.4422980558375856,0.019511459169831137,0.5667480733164119,0.4911295572916662,3.260541871072589e-16,0.6155795747704924,0.5078323100142873,3.236828524569469e-16,0.6322823274931135
fim_pair,fim_lambda4_feedback,0011,4,4.0,IZZI,IZZI,ZZ_q1q2,"1,3,5","-0.48828125,-0.153971354167,-0.0712890625","-0.50274619771,-0.159211155798,-0.0744237579072",-0.7447232279570062,-0.48828125,0.2564419779570062,-0.550591362847222,0.05930919507999145,0.1941318651097842,-0.5667022003243521,0.060987404567701624,0.17802102763265404,-0.7497965494791652,1.1089501644150034e-15,0.005073321522159002,-0.7715440851740996,9.775060322449783e-16,0.026820857217093375
