family,label,initial,depth,lambda_fim,observable,pauli_label,basis_setting,n_repetitions,mean_expectation,stderr_expectation,readout_mitigated_mean_expectation,readout_mitigated_stderr_expectation,exact_expectation,deviation_from_exact,absolute_deviation,readout_mitigated_deviation_from_exact,readout_mitigated_absolute_deviation,readout_mitigation_delta,z_score_vs_exact,readout_mitigated_z_score_vs_exact,half_chain_purity_reference,parity_survival_reference
dla_parity,dla_even_signal,0011,10,,YY_q2q3,IIYY,IIYY,3,-0.2848307291666667,0.0018124232951920647,-0.47749602227379834,0.0013779212793849493,-0.31261239358702475,0.027781664420358065,0.027781664420358065,-0.1648836286867736,0.1648836286867736,-0.19266529310713165,15.328463551564543,-119.66113823307182,0.5528498324338822,1.0000000000000053
dla_parity,dla_even_signal,0011,10,,ZZ_q2q3,IIZZ,IIZZ,3,-0.2701822916666667,0.007508178772572133,-0.44955687117737925,0.011248715604813058,-0.4078062332359939,0.13762394156932722,0.13762394156932722,-0.04175063794138534,0.04175063794138534,-0.17937457951071256,18.329870097403177,-3.7115915637089474,0.5528498324338822,1.0000000000000053
dla_parity,dla_even_signal,0011,10,,XX_q1q2,IXXI,IXXI,3,-0.2639973958333333,0.0036684334861929184,-0.2695882998462683,0.003813421224852827,-0.40326939964164343,0.13927200380831012,0.13927200380831012,0.13368109979537512,0.13368109979537512,-0.005590904012934994,37.96497996556178,35.055424489733454,0.5528498324338822,1.0000000000000053
dla_parity,dla_even_signal,0011,10,,YY_q1q2,IYYI,IYYI,3,-0.2630208333333333,0.027720922989640323,-0.2679691852116806,0.028221417644390494,-0.40326939964164343,0.14024856630831012,0.14024856630831012,0.13530021442996282,0.13530021442996282,-0.004948351878347301,5.059303629995396,4.79423876343987,0.5528498324338822,1.0000000000000053
dla_parity,dla_even_signal,0011,10,,ZZ_q1q2,IZZI,IZZI,3,-0.3125,0.01904505530769541,-0.3184591063494677,0.019529551866209388,-0.5758078806892049,0.26330788068920485,0.26330788068920485,0.25734877433973713,0.25734877433973713,-0.005959106349467724,13.825524601275996,13.17740294824735,0.5528498324338822,1.0000000000000053
dla_parity,dla_even_signal,0011,10,,XX_q0q1,XXII,XXII,3,-0.2685546875,0.024296592391845173,-0.2842826088340583,0.025467269087025506,-0.3542228551840659,0.08566816768406588,0.08566816768406588,0.06994024635000756,0.06994024635000756,-0.015727921334058315,3.525933443770463,2.746279788029536,0.5528498324338822,1.0000000000000053
dla_parity,dla_even_signal,0011,10,,YY_q0q1,YYII,YYII,3,-0.2685546875,0.006278418464188122,-0.28410380350119846,0.006601862860310555,-0.3542228551840658,0.08566816768406582,0.08566816768406582,0.07011905168286736,0.07011905168286736,-0.01554911600119846,13.644864255658337,10.621100917502083,0.5528498324338822,1.0000000000000053
dla_parity,dla_even_signal,0011,10,,ZZ_q0q1,ZZII,ZZII,3,-0.24967447916666666,0.008254376518949197,-0.26440426663530664,0.008637735839222643,-0.4078062332359939,0.15813175406932725,0.15813175406932725,0.14340196660068727,0.14340196660068727,-0.014729787468639982,19.15732262834284,16.601800433572045,0.5528498324338822,1.0000000000000053
dla_parity,dla_odd_shallow,0001,6,,XX_q2q3,IIXX,IIXX,3,0.4306640625,0.012210286024421257,0.9353132552321551,0.025866959046067225,-0.02654094933154684,0.4572050118315468,0.4572050118315468,0.961854204563702,0.961854204563702,0.5046491927321551,37.44425076669876,37.184664917538534,0.6564223888300256,1.000000000000003
dla_parity,dla_odd_shallow,0001,6,,YY_q2q3,IIYY,IIYY,3,0.4469401041666667,0.008098864130615058,0.9647369811681863,0.015049470147230066,-0.02654094933154684,0.4734810534982135,0.4734810534982135,0.9912779304997331,0.9912779304997331,0.5177968770015196,58.46264931255929,65.8679621808601,0.6564223888300256,1.000000000000003
dla_parity,dla_odd_shallow,0001,6,,ZZ_q2q3,IIZZ,IIZZ,3,0.4475911458333333,0.02448773606100946,0.9565695520340692,0.04915781367544951,0.559325287878212,-0.11173414204487869,0.11173414204487869,0.39724426415585723,0.39724426415585723,0.5089784062007359,-4.562861252934979,8.080999427243643,0.6564223888300256,1.000000000000003
dla_parity,dla_odd_shallow,0001,6,,XX_q1q2,IXXI,IXXI,3,-0.13639322916666666,0.007049611923081939,-0.13884409673187448,0.007234029086940176,-0.15559110751882854,0.019197878352161885,0.019197878352161885,0.016747010786954064,0.016747010786954064,-0.0024508675652078205,2.7232532175712993,2.3150322711845295,0.6564223888300256,1.000000000000003
dla_parity,dla_odd_shallow,0001,6,,YY_q1q2,IYYI,IYYI,3,-0.11686197916666667,0.012382634506256663,-0.11955930583497333,0.012646476240171694,-0.1555911075188285,0.038729128352161815,0.038729128352161815,0.036031801683855155,0.036031801683855155,-0.00269732666830666,3.127696964050168,2.849157425322927,0.6564223888300256,1.000000000000003
dla_parity,dla_odd_shallow,0001,6,,ZZ_q1q2,IZZI,IZZI,3,-0.3974609375,0.013114086639637819,-0.4105604901098391,0.01335187785208292,-0.5688396594411947,0.17137872194119474,0.17137872194119474,0.15827916933135566,0.15827916933135566,-0.013099552609839082,13.06829264214224,11.854450069483207,0.6564223888300256,1.000000000000003
dla_parity,dla_odd_shallow,0001,6,,XX_q0q1,XXII,XXII,3,-0.4222005208333333,0.003105270837945787,-0.44710885056303207,0.0032524697446821675,-0.20939229517376193,-0.2128082256595714,0.2128082256595714,-0.23771655538927014,0.23771655538927014,-0.024908329729698753,-68.53129300642557,-73.0880143552265,0.6564223888300256,1.000000000000003
dla_parity,dla_odd_shallow,0001,6,,YY_q0q1,YYII,YYII,3,-0.4235026041666667,0.009338534041524122,-0.4484416736400139,0.009847744753534695,-0.20939229517376193,-0.21411030899290476,0.21411030899290476,-0.239049378466252,0.239049378466252,-0.02493906947334723,-22.92761455286833,-24.274530306083424,0.6564223888300256,1.000000000000003
dla_parity,dla_odd_shallow,0001,6,,ZZ_q0q1,ZZII,ZZII,3,-0.4397786458333333,0.008813142168412034,-0.46944880298657443,0.009225578956259669,-0.559325287878212,0.11954664204487869,0.11954664204487869,0.08987648489163758,0.08987648489163758,-0.029670157153241117,13.564587948366071,9.742096980336965,0.6564223888300256,1.000000000000003
dla_parity,dla_odd_signal,0001,10,,XX_q2q3,IIXX,IIXX,3,-0.2679036458333333,0.007444398845071141,-0.4290193156564705,0.012529807557208367,-0.37669139662373585,0.10878775079040254,0.10878775079040254,-0.05232791903273465,0.05232791903273465,-0.1611156698231372,14.613369468030285,-4.17627475871571,0.6393284143740503,1.0000000000000053
dla_parity,dla_odd_signal,0001,10,,YY_q2q3,IIYY,IIYY,3,-0.2718098958333333,0.007696347928083913,-0.43908122257898896,0.014711243109698902,-0.37669139662373585,0.10488150079040254,0.10488150079040254,-0.06238982595525311,0.06238982595525311,-0.16727132674565565,13.627437554855176,-4.240962200816356,0.6393284143740503,1.0000000000000053
dla_parity,dla_odd_signal,0001,10,,ZZ_q2q3,IIZZ,IIZZ,3,-0.2711588541666667,0.016315057403830296,-0.44208826306188487,0.032697019876644605,-0.5278795589413271,0.2567207047746604,0.2567207047746604,0.08579129587944223,0.08579129587944223,-0.17092940889521818,15.735200828309065,2.623826153059372,0.6393284143740503,1.0000000000000053
