family,label,initial,depth,lambda_fim,basis_setting,pauli_label,observable,noise_scales,scale_expectations,readout_mitigated_scale_expectations,exact_expectation,scale1_expectation,scale1_absolute_deviation,linear_zne_expectation,linear_zne_fit_residual,linear_zne_absolute_deviation,readout_mitigated_linear_zne_expectation,readout_mitigated_linear_zne_fit_residual,readout_mitigated_linear_zne_absolute_deviation,quadratic_zne_expectation,quadratic_zne_fit_residual,quadratic_zne_absolute_deviation,readout_mitigated_quadratic_zne_expectation,readout_mitigated_quadratic_zne_fit_residual,readout_mitigated_quadratic_zne_absolute_deviation
fim_pair,fim_lambda0_reference,00000011,4,0.0,IIIIIIYY,IIIIIIYY,YY_q6_q7,"1,3,5","0.830729166667,0.826822916667,0.84765625","-0.0233633607527,-0.0617590900173,-0.0456943717469",-0.02441997051822688,0.8307291666666666,0.8551491371848935,0.8223741319444441,0.0058311757129099326,0.846794102462671,-0.026857349260013912,0.012836450586130622,0.0024373787417870316,0.841959635416666,4.2998752849492583e-16,0.8663796059348928,0.016257171705126063,2.2066700877247286e-16,0.04067714222335295
fim_pair,fim_lambda0_reference,00000011,4,0.0,IIIXXIII,IIIXXIII,XX_q3_q4,"1,3,5","0.0872395833333,0.07421875,0.056640625","0.0832480109334,0.0693701272364,0.0517150307929",-0.0006620510990948886,0.08723958333333333,0.08790163443242821,0.09564887152777772,0.0010741639471149853,0.0963109226268726,0.09176079142628651,0.0008902975823323802,0.0924228425253814,0.09204101562499996,2.157389788363665e-17,0.09270306672409484,0.08877049800201572,1.791614702062191e-17,0.0894325491011106
fim_pair,fim_lambda0_reference,00000011,4,0.0,IIIYYIII,IIIYYIII,YY_q3_q4,"1,3,5","0.056640625,0.0651041666667,0.0462239583333","0.0542953774148,0.062440205751,0.043424282032",-0.0006620510990948615,0.056640625,0.05730267609909486,0.06380208333333333,0.006444983682689888,0.0644641344324282,0.061539943269736636,0.006401850653430371,0.0622019943688315,0.04215494791666673,5.665583147960493e-17,0.04281699901576159,0.04003768122611206,7.911556306605241e-17,0.04069973232520692
fim_pair,fim_lambda0_reference,00000011,4,0.0,XXIIIIII,XXIIIIII,XX_q0_q1,"1,3,5","-0.0149739583333,-0.044921875,-0.05078125","-0.0165251407762,0.019500201299,-0.0366273892726",-7.449234594829809e-18,-0.014973958333333334,0.014973958333333327,-0.010036892361111095,0.0056777237204648995,0.010036892361111088,0.0038592434557266605,0.021720654526930623,0.003859243455726668,0.009033203124999898,7.952024889341974e-17,0.009033203124999905,-0.0690951615563369,1.7708912801497865e-16,0.06909516155633688
fim_pair,fim_lambda0_reference,00000011,4,0.0,YYIIIIII,YYIIIIII,YY_q0_q1,"1,3,5","-0.0677083333333,-0.0559895833333,-0.0709635416667","0.0320589437718,-0.00237701354246,0.00890918092915",7.449234594829809e-18,-0.06770833333333333,0.06770833333333334,-0.062445746527777735,0.006291531690244888,0.06244574652777774,0.030226025851449578,0.01077681452606728,0.03022602585144957,-0.08357747395833315,7.90140677541366e-17,0.08357747395833316,0.06642272934856573,1.6026273447298564e-16,0.06642272934856572
fim_pair,fim_lambda4_feedback,00000011,4,4.0,IIIIIIXX,IIIIIIXX,XX_q6_q7,"1,3,5","0.636067708333,0.662760416667,0.665364583333","0.00787366826614,-0.0497032305464,-0.0100515226407",-0.024419970518226395,0.6360677083333334,0.6604876788515598,0.6327582465277775,0.005677723720464865,0.6571782170460039,-0.003849801793510973,0.02291700237859375,0.020570168724715423,0.6136881510416671,3.3306690738754696e-16,0.6381081215598935,0.07312284519175503,2.0262877140698796e-16,0.09754281570998143
fim_pair,fim_lambda4_feedback,00000011,4,4.0,IIIIIIYY,IIIIIIYY,YY_q6_q7,"1,3,5","0.6484375,0.656901041667,0.669921875","-0.0643578320182,-0.0790426575532,-0.0628847069672",-0.024419970518226357,0.6484375,0.6728574705182263,0.6423068576388887,0.0010741639471149723,0.666726828157115,-0.06986657596773287,0.007269712048597075,0.04544660544950651,0.6459147135416663,1.4332917616497527e-16,0.6703346840598926,-0.0454493782052594,1.2256530327225745e-16,0.02102940768703304
fim_pair,fim_lambda4_feedback,00000011,4,4.0,IIIXXIII,IIIXXIII,XX_q3_q4,"1,3,5","-0.0123697916667,-0.0169270833333,0.00651041666667","-0.0151336973973,-0.0192735432898,0.00540395251521",-0.0006620510990948961,-0.012369791666666666,0.01170774056757177,-0.021755642361111105,0.006598435675134884,0.02109359126201621,-0.02507100015830547,0.006792312576720913,0.024408949059210573,0.00040690104166657626,6.04026795169238e-17,0.0010689521407614723,-0.0022572713143499375,7.079854022485436e-17,0.0015952202152550413
fim_pair,fim_lambda4_feedback,00000011,4,4.0,IIIYYIII,IIIYYIII,YY_q3_q4,"1,3,5","-0.021484375,-0.0631510416667,-0.02734375","-0.0226234483901,-0.066060855074,-0.0292674229233",-0.0006620510990948677,-0.021484375,0.020822323900905132,-0.03293185763888887,0.018260787100954683,0.032269806539794,-0.0343342612292752,0.01891059006673156,0.03367221013018033,0.02840169270833305,2.0054883945135852e-16,0.02906374380742792,0.029181819514742514,2.354627534750402e-16,0.029843870613837382
fim_pair,fim_lambda4_feedback,00000011,4,4.0,XXIIIIII,XXIIIIII,XX_q0_q1,"1,3,5","0.01953125,0.0169270833333,0.0364583333333","-0.0108073603896,-0.0223250912665,0.0462946621037",-5.229400964952238e-18,0.01953125,0.019531250000000007,0.011610243055555549,0.005217367743129911,0.011610243055555554,-0.03843911338748174,0.018888586179459703,0.03843911338748173,0.029134114583333252,5.169359532705468e-17,0.02913411458333326,0.025003061641499593,1.9603910371948673e-16,0.0250030616414996
