family,label,initial,depth,lambda_fim,observable,pauli_label,basis_setting,zne_noise_scale,n_repetitions,mean_expectation,stderr_expectation,readout_mitigated_mean_expectation,readout_mitigated_stderr_expectation,exact_expectation,deviation_from_exact,absolute_deviation,readout_mitigated_deviation_from_exact,readout_mitigated_absolute_deviation
dla_parity,dla_even_shallow,00000011,6,,YY_q3_q4,IIIYYIII,IIIYYIII,3,3,-0.018229166666666668,0.028198447692327756,-0.018729641701092366,0.029408501415523737,-0.009859960644553956,-0.008369206022112712,0.008369206022112712,-0.00886968105653841,0.00886968105653841
dla_parity,dla_even_shallow,00000011,6,,YY_q3_q4,IIIYYIII,IIIYYIII,5,3,0.010416666666666666,0.008612471715705047,0.009863009816119025,0.009224591539655432,-0.009859960644553956,0.020276627311220624,0.020276627311220624,0.019722970460672982,0.019722970460672982
dla_parity,dla_even_shallow,00000011,6,,XX_q0_q1,XXIIIIII,XXIIIIII,1,3,-0.0078125,0.012197261715621873,0.09707078632677976,0.003972456854004137,-1.876710727233309e-08,-0.007812481232892727,0.007812481232892727,0.09707080509388703,0.09707080509388703
dla_parity,dla_even_shallow,00000011,6,,XX_q0_q1,XXIIIIII,XXIIIIII,3,3,-0.006510416666666667,0.011407171528603667,0.10689404573111795,0.011937177120135969,-1.876710727233309e-08,-0.006510397899559394,0.006510397899559394,0.10689406449822522,0.10689406449822522
dla_parity,dla_even_shallow,00000011,6,,XX_q0_q1,XXIIIIII,XXIIIIII,5,3,0.006510416666666667,0.010658011421708921,0.07250959143392802,0.006730029895936555,-1.876710727233309e-08,0.00651043543377394,0.00651043543377394,0.07250961020103529,0.07250961020103529
dla_parity,dla_even_shallow,00000011,6,,YY_q0_q1,YYIIIIII,YYIIIIII,1,3,-0.014973958333333334,0.009389456446520806,0.20887723317477996,0.02270495118258035,-1.8767107333901582e-08,-0.014973939566226,0.014973939566226,0.2088772519418873,0.2088772519418873
dla_parity,dla_even_shallow,00000011,6,,YY_q0_q1,YYIIIIII,YYIIIIII,3,3,0.015625,0.007893460711576915,0.1983864425541443,0.006023856299336443,-1.8767107333901582e-08,0.015625018767107333,0.015625018767107333,0.19838646132125165,0.19838646132125165
dla_parity,dla_even_shallow,00000011,6,,YY_q0_q1,YYIIIIII,YYIIIIII,5,3,-0.017578125,0.009230108645024626,0.23128712736715587,0.0273597618053463,-1.8767107333901582e-08,-0.017578106232892667,0.017578106232892667,0.2312871461342632,0.2312871461342632
dla_parity,dla_even_signal,00000011,10,,XX_q6_q7,IIIIIIXX,IIIIIIXX,1,3,0.154296875,0.013671875,-0.03354004655586125,0.026919367051075328,-0.17534356507607873,0.32964044007607873,0.32964044007607873,0.1418035185202175,0.1418035185202175
dla_parity,dla_even_signal,00000011,10,,XX_q6_q7,IIIIIIXX,IIIIIIXX,3,3,0.20182291666666666,0.027949333246960525,-0.036556597293207885,0.007451297258907384,-0.17534356507607873,0.37716648174274536,0.37716648174274536,0.13878696778287086,0.13878696778287086
