family,label,initial,depth,lambda_fim,basis_setting,pauli_label,observable,noise_scales,scale_expectations,readout_mitigated_scale_expectations,exact_expectation,scale1_expectation,scale1_absolute_deviation,linear_zne_expectation,linear_zne_fit_residual,linear_zne_absolute_deviation,readout_mitigated_linear_zne_expectation,readout_mitigated_linear_zne_fit_residual,readout_mitigated_linear_zne_absolute_deviation,quadratic_zne_expectation,quadratic_zne_fit_residual,quadratic_zne_absolute_deviation,readout_mitigated_quadratic_zne_expectation,readout_mitigated_quadratic_zne_fit_residual,readout_mitigated_quadratic_zne_absolute_deviation
dla_parity,dla_even_shallow,00000011,6,,IIIIIIXX,IIIIIIXX,XX_q6_q7,"1,3,5","0.768880208333,0.764973958333,0.745442708333","-0.0737165019316,0.0121743297146,0.0360589425179",-0.08559051371955959,0.7688802083333334,0.854470722052893,0.7773437499999999,0.003682847818679909,0.8629342637195595,-0.09082599323685032,0.014615005939887158,0.005235479517290739,0.7649739583333329,1.5700924586837752e-16,0.8505644720528925,-0.13991424982093545,2.3426903721031364e-16,0.054323736101375864
dla_parity,dla_even_shallow,00000011,6,,IIIIIIYY,IIIIIIYY,YY_q6_q7,"1,3,5","0.763020833333,0.786458333333,0.778645833333","-0.134282784466,-0.0131064830232,-0.0812843250978",-0.08559051371955959,0.7630208333333334,0.848611347052893,0.7643229166666663,0.00736569563735987,0.8499134303862259,-0.11597337538873453,0.044631199642380895,0.03038286166917495,0.7395833333333327,1.9229626863835638e-16,0.8251738470528923,-0.2658787390069198,7.934244142672789e-16,0.1802882252873602
dla_parity,dla_even_shallow,00000011,6,,IIIXXIII,IIIXXIII,XX_q3_q4,"1,3,5","-0.16015625,-0.134114583333,-0.150390625","-0.0867429904258,-0.194097238633,-0.143434510649",-0.009859960644553984,-0.16015625,0.150296289355446,-0.15554470486111108,0.009974379508924814,0.14568474421655708,-0.09890627306850092,0.037244958469090685,0.08904631242394694,-0.18904622395833304,1.2617852778345905e-16,0.17918626331377904,0.026190499749398796,5.870375326294643e-16,0.03605046039395278
dla_parity,dla_even_shallow,00000011,6,,IIIYYIII,IIIYYIII,YY_q3_q4,"1,3,5","0.0416666666667,-0.0201822916667,-0.015625","0.0901800441869,0.0258111147897,-0.0180825679601",-0.009859960644553956,0.041666666666666664,0.051526627311220624,0.04492187499999999,0.01565210322938972,0.05478183564455395,0.11383315611570742,0.004826061916949914,0.12369311676026137,0.09749348958333308,1.7669218112108767e-16,0.10735345022788703,0.13004272637823902,1.1926355315061638e-16,0.139902687022793
dla_parity,dla_even_shallow,00000011,6,,XXIIIIII,XXIIIIII,XX_q0_q1,"1,3,5","0.754557291667,0.738932291667,0.73046875","0.170226582368,0.0884883542764,0.0558114037218",-1.876710727233309e-08,0.7545572916666666,0.7545573104337739,0.7593858506944441,0.001687971916894979,0.7593858694615514,0.1906534974397149,0.011563854013299296,0.1906535162068222,0.7650553385416661,2.1259152388627147e-16,0.7650553573087734,0.22949367548962696,1.8794883629142946e-16,0.22949369425673424
dla_parity,dla_even_shallow,00000011,6,,YYIIIIII,YYIIIIII,YY_q0_q1,"1,3,5","0.748046875,0.71875,0.733072916667","-0.0701867628689,-0.034896687955,-0.167699010882",-1.8767107333901582e-08,0.748046875,0.7480468937671073,0.7445203993055554,0.010281283493814809,0.7445204180726627,-0.017793301225397917,0.03961975812641694,0.017793282458290583,0.7790527343749994,1.8129866073473578e-16,0.7790527531421068,-0.15086644951615838,4.93654064735416e-16,0.15086643074905104
dla_parity,dla_even_signal,00000011,10,,IIIIIIXX,IIIIIIXX,XX_q6_q7,"1,3,5","0.656901041667,0.6640625,0.667317708333","-0.0292477585234,-0.138784693983,-0.378894457244",-0.17534356507607873,0.6569010416666666,0.8322446067427454,0.6549479166666664,0.00092071195467001,0.8302914817427451,0.07992605412384093,0.030776310659119573,0.25526961919991964,0.6518554687499997,1.4332917616497527e-16,0.8271990338260784,-0.023444101219253215,1.9289001817909321e-16,0.1518994638568255
dla_parity,dla_even_signal,00000011,10,,IIIIIIYY,IIIIIIYY,YY_q6_q7,"1,3,5","0.665364583333,0.662109375,0.645833333333","0.0502372100939,-0.010005731771,0.198571016029",-0.17534356507607873,0.6653645833333334,0.8407081484094121,0.6724175347222223,0.003069039848899928,0.847761099798301,-0.03164952300068068,0.06336140849282078,0.14369404207539804,0.6621093749999998,2.642859423360307e-16,0.8374529400760785,0.18116606465063945,7.663480054812536e-16,0.3565096297267182
dla_parity,dla_even_signal,00000011,10,,IIIXXIII,IIIXXIII,XX_q3_q4,"1,3,5","-0.033203125,-0.0299479166667,-0.0104166666667","-0.0642937870077,-0.049897561023,5.32561062705e-05",-0.09159719408372885,-0.033203125,0.05839406908372885,-0.041612413194444434,0.0038362998111249316,0.049984780889284416,-0.08630631297694233,0.008380297500193508,0.005290881106786521,-0.028727213541666685,3.678541020071101e-17,0.06286998054206216,-0.058158928320891735,4.291899000816265e-17,0.033438265762837115
dla_parity,dla_even_signal,00000011,10,,IIIYYIII,IIIYYIII,YY_q3_q4,"1,3,5","0.0279947916667,0.044921875,0.0533854166667","-0.00757800790321,0.0782549793357,-0.00804982646587",-0.09159719408372885,0.027994791666666668,0.11959198575039552,0.023057725694444434,0.0019948759017849667,0.11465491977817328,0.021229578910866548,0.04057326691913879,0.1128267729945954,0.016357421875000017,2.3359797749760525e-17,0.10795461595872886,-0.11504617391285328,5.316835481600412e-16,0.02344897982912443
dla_parity,dla_even_signal,00000011,10,,XXIIIIII,XXIIIIII,XX_q0_q1,"1,3,5","0.653645833333,0.6796875,0.666015625","0.0856812384003,-0.0547076078777,-0.266361886525",-0.00018221862270182513,0.6536458333333334,0.6538280519560352,0.6571723090277776,0.009360571539144826,0.6573545276504794,0.1855695916931168,0.01679742349747442,0.1857518103158186,0.625732421875,3.6821932062951477e-16,0.6259146404977018,0.12915112440086648,5.1304037436923246e-17,0.1293333430235683
dla_parity,dla_even_signal,00000011,10,,YYIIIIII,YYIIIIII,YY_q0_q1,"1,3,5","0.656901041667,0.66015625,0.657552083333","0.0134299870666,0.181591229308,-0.115316906186",-0.00018221862270184207,0.6569010416666666,0.6570832602893685,0.6577148437499997,0.0013810679320049757,0.6578970623727015,0.12312827333593088,0.10961790357320865,0.12331049195863272,0.6530761718749999,1.5700924586837752e-16,0.6532583904977017,-0.2450516507053947,1.3469294658567638e-15,0.24486943208269285
dla_parity,dla_odd_shallow,00000001,6,,IIIIIIXX,IIIIIIXX,XX_q6_q7,"1,3,5","0.753255208333,0.7734375,0.770833333333","0.359056969709,0.593116032967,0.0728633308894",-0.09003682497811906,0.7532552083333334,0.8432920333114524,0.7526584201388888,0.005370819735574888,0.8426952451170079,0.5563240069703328,0.17779298813265088,0.6463608319484518,0.7346191406249999,2.9373740229761033e-16,0.8246559656031189,-0.04083947392074417,1.401427543478895e-15,0.04919735105737489
dla_parity,dla_odd_shallow,00000001,6,,IIIIIIYY,IIIIIIYY,YY_q6_q7,"1,3,5","0.767578125,0.781901041667,0.796223958333","0.382334636513,0.13034246216,0.513349363636",-0.09003682497811903,0.767578125,0.857614949978119,0.7604166666666662,3.737567639961684e-16,0.8504534916447852,0.2437477754275528,0.14967071752201727,0.3337846004056718,0.7604166666666661,1.8129866073473578e-16,0.8504534916447851,0.7464553771257049,1.97077617226841e-15,0.8364922021038239
dla_parity,dla_odd_shallow,00000001,6,,IIIXXIII,IIIXXIII,XX_q3_q4,"1,3,5","-0.139973958333,-0.156901041667,-0.161458333333","-0.152998762194,-0.18002643513,-0.200051079485",-0.0005017387923782002,-0.13997395833333334,0.13947221954095515,-0.13666449652777773,0.0029155878564549463,0.13616275773539954,-0.14240285430156574,0.00165062966619513,0.14190111550918755,-0.12687174479166666,5.314788097156787e-17,0.12637000599928847,-0.13685879000814308,4.8074067159589095e-17,0.13635705121576489
dla_parity,dla_odd_shallow,00000001,6,,IIIYYIII,IIIYYIII,YY_q3_q4,"1,3,5","0.00846354166667,-0.01171875,0.0403645833333","0.022091737518,-0.0402945755903,0.0605036379361",-0.0005017387923782375,0.008463541666666666,0.008965280459044904,-0.01155598958333333,0.017033171161394703,0.011054250790955093,-0.014708658692296596,0.03846296178936686,0.014206919899918359,0.04565429687499971,1.6785634701517138e-16,0.04615603566737794,0.11447909156015956,4.802605257676562e-16,0.1149808303525378
dla_parity,dla_odd_shallow,00000001,6,,XXIIIIII,XXIIIIII,XX_q0_q1,"1,3,5","-0.749348958333,-0.762369791667,-0.763020833333","-0.0252458023302,0.0902068048844,-0.00298726794463",8.762992932154727e-18,-0.7493489583333334,0.7493489583333334,-0.7479926215277775,0.0029155878564548873,0.7479926215277775,0.00396401074731794,0.049178494110290676,0.003964010747317931,-0.7381998697916661,2.7194799110210365e-16,0.7381998697916661,-0.16121461095384496,6.636233725665093e-16,0.16121461095384496
dla_parity,dla_odd_shallow,00000001,6,,YYIIIIII,YYIIIIII,YY_q0_q1,"1,3,5","-0.761067708333,-0.761067708333,-0.754557291667","0.0153942393463,-0.0802268184304,-0.0137606898998",-8.762992932154727e-18,-0.7610677083333334,0.7610677083333334,-0.7637803819444443,0.0015345199244500166,0.7637803819444443,-0.00433155939338857,0.038204316193822564,0.004331559393388562,-0.7586263020833327,1.9229626863835638e-16,0.7586263020833327,0.12398746310003379,4.959266680420357e-16,0.1239874631000338
dla_parity,dla_odd_signal,00000001,10,,IIIIIIXX,IIIIIIXX,XX_q6_q7,"1,3,5","0.682291666667,0.6640625,0.681640625","0.0416745146495,-0.411930865355,-0.0678201726725",-0.0477817435379913,0.6822916666666666,0.7300734102046579,0.676486545138889,0.008439859584474843,0.7242682886768802,-0.06390449230114799,0.18802348148619508,0.01612274876315669,0.704833984374999,2.8665835232995054e-16,0.7526157279129903,0.5676207319095098,2.387776132537421e-15,0.615402475447501
dla_parity,dla_odd_signal,00000001,10,,IIIIIIYY,IIIIIIYY,YY_q6_q7,"1,3,5","0.677083333333,0.6953125,0.675130208333","0.175762375421,0.139144526362,-0.20107296978",-0.04778174353799126,0.6770833333333334,0.7248650768713246,0.6839735243055556,0.009053667554254824,0.7317552678435468,0.32057115290243854,0.07155912307279086,0.3683528964404298,0.6535644531250002,3.006498163255289e-16,0.7013461966629915,0.08022143229490718,5.150385917646708e-16,0.12800317583289844
dla_parity,dla_odd_signal,00000001,10,,IIIXXIII,IIIXXIII,XX_q3_q4,"1,3,5","-0.0338541666667,-0.0696614583333,-0.0514322916667","-0.0718410507655,-0.0579449717779,-0.0648410255278",-0.03547963890502948,-0.033854166666666664,0.0016254722383628184,-0.038465711805555525,0.012736515372934774,0.002986072900526042,-0.07012570161865514,0.004900752684683047,0.03464606271362566,0.004313151041666455,2.1873113564789898e-16,0.03979278994669594,-0.0865861400358785,2.436859453311573e-17,0.05110650113084902
dla_parity,dla_odd_signal,00000001,10,,IIIYYIII,IIIYYIII,YY_q3_q4,"1,3,5","0.001953125,0.0520833333333,0.0123697916667","-0.00428583331526,0.140105409549,0.00976219063375",-0.0354796389050295,0.001953125,0.0374327639050295,0.014322916666666644,0.02117637495740963,0.04980255557169614,0.037991237660817634,0.06475553365008545,0.07347087656584714,-0.056803385416666276,3.4196059648039036e-16,0.02132374651163678,-0.1795068779149943,7.775169501757281e-16,0.1440272390099648
dla_parity,dla_odd_signal,00000001,10,,XXIIIIII,XXIIIIII,XX_q0_q1,"1,3,5","-0.685546875,-0.712890625,-0.671875","-0.0679585684627,-0.0709928804471,0.00217863816577",-4.154647061413495e-06,-0.685546875,0.6855427203529386,-0.7003580729166664,0.01611245920672469,0.700353918269605,-0.09819384188605727,0.017961886527071955,0.09818968723899586,-0.6462402343750001,3.8459253727671276e-16,0.6462360797279387,-0.0378642259966272,2.6065446915617283e-16,0.03786007134956579
dla_parity,dla_odd_signal,00000001,10,,YYIIIIII,YYIIIIII,YY_q0_q1,"1,3,5","-0.666015625,-0.675130208333,-0.673828125","-0.107286793979,-0.00815409530154,0.0112206153226",-4.1546470613720376e-06,-0.666015625,0.6660114703529386,-0.6657986111111108,0.002455231879119948,0.6657944564640494,-0.12362064829537886,0.018799138068737144,0.12361649364831749,-0.6575520833333334,1.5700924586837752e-16,0.657547928686272,-0.18676238883749285,3.5498309031297424e-16,0.18675823419043147
fim_pair,fim_lambda0_reference,00000011,4,0.0,IIIIIIXX,IIIIIIXX,XX_q6_q7,"1,3,5","0.805989583333,0.823567708333,0.805338541667","-0.0780216127226,-0.0326653986273,-0.11176825903",-0.02441997051822689,0.8059895833333334,0.8304095538515602,0.8121202256944441,0.008439859584474869,0.836540196212671,-0.048841772062675405,0.029335285185919793,0.024421801544448514,0.7837727864583331,3.951312703709894e-16,0.80819275697656,-0.14737187270694935,3.2977392891656232e-16,0.12295190218872246
